phase_id,frame_name,frame_number,score_1,score_2,score_3,score_4,score_5
P1_V21_Phase43,frame18503.jpg,18503,9.0,8.0,8.0,8.0,9.0
P1_V21_Phase43,frame18504.jpg,18504,9.0,8.0,8.0,8.0,9.0
P1_V21_Phase43,frame18505.jpg,18505,9.0,8.0,8.0,8.0,9.0
P1_V21_Phase47,frame19800.jpg,19800,7.0,6.0,7.0,6.0,6.0
P1_V21_Phase47,frame19801.jpg,19801,7.0,6.0,7.0,6.0,6.0
P1_V21_Phase47,frame19802.jpg,19802,7.0,6.0,7.0,6.0,6.0
P1_V21_Phase47,frame19803.jpg,19803,7.0,6.0,7.0,6.0,6.0
P1_V21_Phase53,frame22784.jpg,22784,2.0,1.0,2.0,1.0,2.0
P1_V21_Phase53,frame22785.jpg,22785,2.0,1.0,2.0,1.0,2.0
P1_V21_Phase53,frame22786.jpg,22786,2.0,1.0,2.0,1.0,2.0
P1_V21_Phase53,frame22787.jpg,22787,2.0,1.0,2.0,1.0,2.0
P1_V21_Phase57,frame24993.jpg,24993,4.0,3.0,4.0,3.0,3.0
P1_V21_Phase57,frame24994.jpg,24994,4.0,3.0,4.0,3.0,3.0
P1_V21_Phase57,frame24995.jpg,24995,4.0,3.0,4.0,3.0,3.0
P1_V21_Phase57,frame24996.jpg,24996,4.0,3.0,4.0,3.0,3.0
P1_V22_Phase22,frame7763.jpg,7763,9.0,9.0,8.0,9.0,9.0
P1_V22_Phase22,frame7764.jpg,7764,9.0,9.0,8.0,9.0,9.0
P1_V22_Phase22,frame7765.jpg,7765,9.0,9.0,8.0,9.0,9.0
P1_V22_Phase22,frame7766.jpg,7766,9.0,9.0,8.0,9.0,9.0
P1_V22_Phase26,frame8990.jpg,8990,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase26,frame8991.jpg,8991,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase26,frame8992.jpg,8992,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase26,frame8993.jpg,8993,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase32,frame10605.jpg,10605,7.0,7.0,7.0,6.0,6.0
P1_V22_Phase32,frame10606.jpg,10606,7.0,7.0,7.0,6.0,6.0
P1_V22_Phase32,frame10607.jpg,10607,7.0,7.0,7.0,6.0,6.0
P1_V22_Phase32,frame10608.jpg,10608,7.0,7.0,7.0,6.0,6.0
P1_V22_Phase36,frame12065.jpg,12065,9.0,8.0,9.0,8.0,9.0
P1_V22_Phase36,frame12066.jpg,12066,9.0,8.0,9.0,8.0,9.0
P1_V22_Phase36,frame12067.jpg,12067,9.0,8.0,9.0,8.0,9.0
P1_V22_Phase36,frame12068.jpg,12068,9.0,8.0,9.0,8.0,9.0
P1_V22_Phase67,frame21676.jpg,21676,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase67,frame21677.jpg,21677,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase67,frame21678.jpg,21678,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase67,frame21679.jpg,21679,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase73,frame23478.jpg,23478,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase73,frame23479.jpg,23479,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase73,frame23480.jpg,23480,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase73,frame23481.jpg,23481,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase77,frame24573.jpg,24573,2.0,1.0,2.0,2.0,2.0
P1_V22_Phase77,frame24574.jpg,24574,2.0,1.0,2.0,2.0,2.0
P1_V22_Phase77,frame24575.jpg,24575,2.0,1.0,2.0,2.0,2.0
P1_V22_Phase77,frame24576.jpg,24576,2.0,1.0,2.0,2.0,2.0
P1_V22_Phase80,frame25807.jpg,25807,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase80,frame25808.jpg,25808,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase80,frame25809.jpg,25809,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase80,frame25810.jpg,25810,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase88,frame27620.jpg,27620,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase88,frame27621.jpg,27621,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase88,frame27622.jpg,27622,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase88,frame27623.jpg,27623,9.0,9.0,9.0,9.0,9.0
P1_V22_Phase90,frame28263.jpg,28263,2.0,1.0,2.0,1.0,2.0
P1_V22_Phase90,frame28264.jpg,28264,2.0,1.0,2.0,1.0,2.0
P1_V22_Phase90,frame28265.jpg,28265,2.0,1.0,2.0,1.0,2.0
P1_V22_Phase90,frame28266.jpg,28266,2.0,1.0,2.0,1.0,2.0
P1_V22_Phase94,frame29514.jpg,29514,5.0,4.0,5.0,4.0,4.0
P1_V22_Phase94,frame29515.jpg,29515,5.0,4.0,5.0,4.0,4.0
P1_V22_Phase94,frame29516.jpg,29516,5.0,4.0,5.0,4.0,4.0
P1_V22_Phase94,frame29517.jpg,29517,5.0,4.0,5.0,4.0,4.0
P1_V22_Phase98,frame30296.jpg,30296,2.0,1.0,2.0,1.0,2.0
P1_V22_Phase98,frame30297.jpg,30297,2.0,1.0,2.0,1.0,2.0
P1_V22_Phase98,frame30298.jpg,30298,2.0,1.0,2.0,1.0,2.0
P1_V22_Phase98,frame30299.jpg,30299,2.0,1.0,2.0,1.0,2.0
P1_V23_Phase22,frame5373.jpg,5373,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase22,frame5374.jpg,5374,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase22,frame5375.jpg,5375,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase22,frame5376.jpg,5376,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase32,frame7893.jpg,7893,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase32,frame7894.jpg,7894,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase32,frame7895.jpg,7895,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase32,frame7896.jpg,7896,7.0,6.0,7.0,6.0,7.0
P1_V23_Phase36,frame9217.jpg,9217,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase36,frame9218.jpg,9218,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase36,frame9219.jpg,9219,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase36,frame9220.jpg,9220,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase4,frame675.jpg,675,4.0,4.0,3.0,4.0,3.0
P1_V23_Phase4,frame676.jpg,676,4.0,4.0,3.0,4.0,3.0
P1_V23_Phase4,frame677.jpg,677,4.0,4.0,3.0,4.0,3.0
P1_V23_Phase4,frame678.jpg,678,4.0,4.0,3.0,4.0,3.0
P1_V23_Phase63,frame18173.jpg,18173,5.0,4.0,5.0,4.0,5.0
P1_V23_Phase63,frame18174.jpg,18174,5.0,4.0,5.0,4.0,5.0
P1_V23_Phase63,frame18175.jpg,18175,5.0,4.0,5.0,4.0,5.0
P1_V23_Phase63,frame18176.jpg,18176,5.0,4.0,5.0,4.0,5.0
P1_V23_Phase67,frame19414.jpg,19414,2.0,1.0,1.0,2.0,2.0
P1_V23_Phase67,frame19415.jpg,19415,2.0,1.0,1.0,2.0,2.0
P1_V23_Phase67,frame19416.jpg,19416,2.0,1.0,1.0,2.0,2.0
P1_V23_Phase67,frame19417.jpg,19417,2.0,1.0,1.0,2.0,2.0
P1_V23_Phase73,frame21583.jpg,21583,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase73,frame21584.jpg,21584,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase73,frame21585.jpg,21585,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase73,frame21586.jpg,21586,7.0,6.0,7.0,6.0,6.0
P1_V23_Phase77,frame22726.jpg,22726,7.0,6.0,7.0,7.0,7.0
P1_V23_Phase77,frame22727.jpg,22727,7.0,6.0,7.0,7.0,7.0
P1_V23_Phase77,frame22728.jpg,22728,7.0,6.0,7.0,7.0,7.0
P1_V23_Phase77,frame22729.jpg,22729,7.0,6.0,7.0,7.0,7.0
P1_V23_Phase8,frame1773.jpg,1773,9.0,8.0,9.0,8.0,9.0
P1_V23_Phase8,frame1774.jpg,1774,9.0,8.0,9.0,8.0,9.0
P1_V23_Phase8,frame1775.jpg,1775,9.0,8.0,9.0,8.0,9.0
P1_V23_Phase8,frame1776.jpg,1776,9.0,8.0,9.0,8.0,9.0
P1_V23_Phase80,frame24172.jpg,24172,2.0,1.0,1.0,2.0,1.0
P1_V23_Phase80,frame24173.jpg,24173,2.0,1.0,1.0,2.0,1.0
P1_V23_Phase80,frame24174.jpg,24174,2.0,1.0,1.0,2.0,1.0
P1_V23_Phase80,frame24175.jpg,24175,2.0,1.0,1.0,2.0,1.0
P1_V24_Phase120,frame34316.jpg,34316,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase120,frame34317.jpg,34317,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase120,frame34318.jpg,34318,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase120,frame34319.jpg,34319,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase124,frame35446.jpg,35446,1.0,2.0,2.0,1.0,1.0
P1_V24_Phase124,frame35447.jpg,35447,1.0,2.0,2.0,1.0,1.0
P1_V24_Phase124,frame35448.jpg,35448,1.0,2.0,2.0,1.0,1.0
P1_V24_Phase124,frame35449.jpg,35449,1.0,2.0,2.0,1.0,1.0
P1_V24_Phase23,frame6198.jpg,6198,9.0,9.0,9.0,9.0,9.0
P1_V24_Phase23,frame6199.jpg,6199,9.0,9.0,9.0,9.0,9.0
P1_V24_Phase23,frame6200.jpg,6200,9.0,9.0,9.0,9.0,9.0
P1_V24_Phase23,frame6201.jpg,6201,9.0,9.0,9.0,9.0,9.0
P1_V24_Phase27,frame6976.jpg,6976,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase27,frame6977.jpg,6977,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase27,frame6978.jpg,6978,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase27,frame6979.jpg,6979,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase33,frame8708.jpg,8708,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase33,frame8709.jpg,8709,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase33,frame8710.jpg,8710,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase33,frame8711.jpg,8711,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase37,frame9471.jpg,9471,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase37,frame9472.jpg,9472,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase37,frame9473.jpg,9473,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase37,frame9474.jpg,9474,7.0,6.0,7.0,7.0,6.0
P1_V24_Phase4,frame483.jpg,483,7.0,6.0,6.0,7.0,7.0
P1_V24_Phase4,frame484.jpg,484,7.0,6.0,6.0,7.0,7.0
P1_V24_Phase4,frame485.jpg,485,7.0,6.0,6.0,7.0,7.0
P1_V24_Phase4,frame486.jpg,486,7.0,6.0,6.0,7.0,7.0
P1_V24_Phase62,frame17233.jpg,17233,2.0,2.0,1.0,1.0,2.0
P1_V24_Phase62,frame17234.jpg,17234,2.0,2.0,1.0,1.0,2.0
P1_V24_Phase62,frame17235.jpg,17235,2.0,2.0,1.0,1.0,2.0
P1_V24_Phase62,frame17236.jpg,17236,2.0,2.0,1.0,1.0,2.0
P1_V24_Phase66,frame18648.jpg,18648,2.0,1.0,2.0,1.0,0.0
P1_V24_Phase66,frame18649.jpg,18649,2.0,1.0,2.0,1.0,0.0
P1_V24_Phase66,frame18650.jpg,18650,2.0,1.0,2.0,1.0,0.0
P1_V24_Phase66,frame18651.jpg,18651,2.0,1.0,2.0,1.0,0.0
P1_V24_Phase72,frame20449.jpg,20449,7.0,7.0,6.0,6.0,7.0
P1_V24_Phase72,frame20450.jpg,20450,7.0,7.0,6.0,6.0,7.0
P1_V24_Phase72,frame20451.jpg,20451,7.0,7.0,6.0,6.0,7.0
P1_V24_Phase72,frame20452.jpg,20452,7.0,7.0,6.0,6.0,7.0
P1_V24_Phase76,frame21387.jpg,21387,5.0,5.0,4.0,5.0,4.0
P1_V24_Phase76,frame21388.jpg,21388,5.0,5.0,4.0,5.0,4.0
P1_V24_Phase76,frame21389.jpg,21389,5.0,5.0,4.0,5.0,4.0
P1_V24_Phase76,frame21390.jpg,21390,5.0,5.0,4.0,5.0,4.0
P1_V24_Phase8,frame1487.jpg,1487,7.0,6.0,7.0,6.0,7.0
P1_V24_Phase8,frame1488.jpg,1488,7.0,6.0,7.0,6.0,7.0
P1_V24_Phase8,frame1489.jpg,1489,7.0,6.0,7.0,6.0,7.0
P1_V24_Phase8,frame1490.jpg,1490,7.0,6.0,7.0,6.0,7.0
P1_V24_Phase85,frame23925.jpg,23925,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase85,frame23926.jpg,23926,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase85,frame23927.jpg,23927,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase85,frame23928.jpg,23928,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase89,frame25122.jpg,25122,9.0,8.0,9.0,8.0,9.0
P1_V24_Phase89,frame25123.jpg,25123,9.0,8.0,9.0,8.0,9.0
P1_V24_Phase89,frame25124.jpg,25124,9.0,8.0,9.0,8.0,9.0
P1_V24_Phase89,frame25125.jpg,25125,9.0,8.0,9.0,8.0,9.0
P1_V24_Phase91,frame25682.jpg,25682,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase91,frame25683.jpg,25683,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase91,frame25684.jpg,25684,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase91,frame25685.jpg,25685,4.0,3.0,4.0,4.0,3.0
P1_V24_Phase95,frame27126.jpg,27126,7.0,6.0,7.0,6.0,6.0
P1_V24_Phase95,frame27127.jpg,27127,7.0,6.0,7.0,6.0,6.0
P1_V24_Phase95,frame27128.jpg,27128,7.0,6.0,7.0,6.0,6.0
P1_V24_Phase95,frame27129.jpg,27129,7.0,6.0,7.0,6.0,6.0
P1_V24_Phase99,frame28002.jpg,28002,7.0,6.0,6.0,7.0,7.0
P1_V24_Phase99,frame28003.jpg,28003,7.0,6.0,6.0,7.0,7.0
P1_V24_Phase99,frame28004.jpg,28004,7.0,6.0,6.0,7.0,7.0
P1_V24_Phase99,frame28005.jpg,28005,7.0,6.0,6.0,7.0,7.0
P1_V25_Phase27,frame7843.jpg,7843,2.0,1.0,2.0,1.0,1.0
P1_V25_Phase27,frame7844.jpg,7844,2.0,1.0,2.0,1.0,1.0
P1_V25_Phase27,frame7845.jpg,7845,2.0,1.0,2.0,1.0,1.0
P1_V25_Phase27,frame7846.jpg,7846,2.0,1.0,2.0,1.0,1.0
P1_V25_Phase33,frame9936.jpg,9936,7.0,6.0,6.0,7.0,6.0
P1_V25_Phase33,frame9937.jpg,9937,7.0,6.0,6.0,7.0,6.0
P1_V25_Phase33,frame9938.jpg,9938,7.0,6.0,6.0,7.0,6.0
P1_V25_Phase33,frame9939.jpg,9939,7.0,6.0,6.0,7.0,6.0
P1_V25_Phase37,frame10970.jpg,10970,4.0,3.0,4.0,3.0,4.0
P1_V25_Phase37,frame10971.jpg,10971,4.0,3.0,4.0,3.0,4.0
P1_V25_Phase37,frame10972.jpg,10972,4.0,3.0,4.0,3.0,4.0
P1_V25_Phase37,frame10973.jpg,10973,4.0,3.0,4.0,3.0,4.0
P1_V25_Phase62,frame21148.jpg,21148,5.0,4.0,4.0,5.0,4.0
P1_V25_Phase62,frame21149.jpg,21149,5.0,4.0,4.0,5.0,4.0
P1_V25_Phase62,frame21150.jpg,21150,5.0,4.0,4.0,5.0,4.0
P1_V25_Phase62,frame21151.jpg,21151,5.0,4.0,4.0,5.0,4.0
P1_V25_Phase66,frame22252.jpg,22252,7.0,6.0,6.0,7.0,7.0
P1_V25_Phase66,frame22253.jpg,22253,7.0,6.0,6.0,7.0,7.0
P1_V25_Phase66,frame22254.jpg,22254,7.0,6.0,6.0,7.0,7.0
P1_V25_Phase66,frame22255.jpg,22255,7.0,6.0,6.0,7.0,7.0
P1_V25_Phase72,frame24053.jpg,24053,9.0,8.0,9.0,9.0,8.0
P1_V25_Phase72,frame24054.jpg,24054,9.0,8.0,9.0,9.0,8.0
P1_V25_Phase72,frame24055.jpg,24055,9.0,8.0,9.0,9.0,8.0
P1_V25_Phase72,frame24056.jpg,24056,9.0,8.0,9.0,9.0,8.0
P1_V25_Phase76,frame25273.jpg,25273,9.0,9.0,9.0,9.0,9.0
P1_V25_Phase76,frame25274.jpg,25274,9.0,9.0,9.0,9.0,9.0
P1_V25_Phase76,frame25275.jpg,25275,9.0,9.0,9.0,9.0,9.0
P1_V25_Phase76,frame25276.jpg,25276,9.0,9.0,9.0,9.0,9.0
P1_V25_Phase81,frame26666.jpg,26666,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase81,frame26667.jpg,26667,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase81,frame26668.jpg,26668,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase81,frame26669.jpg,26669,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase85,frame27964.jpg,27964,8.0,9.0,8.0,9.0,9.0
P1_V25_Phase85,frame27965.jpg,27965,8.0,9.0,8.0,9.0,9.0
P1_V25_Phase85,frame27966.jpg,27966,8.0,9.0,8.0,9.0,9.0
P1_V25_Phase85,frame27967.jpg,27967,8.0,9.0,8.0,9.0,9.0
P1_V25_Phase89,frame29881.jpg,29881,0.0,0.0,0.0,0.0,0.0
P1_V25_Phase89,frame29882.jpg,29882,0.0,0.0,0.0,0.0,0.0
P1_V25_Phase89,frame29883.jpg,29883,0.0,0.0,0.0,0.0,0.0
P1_V25_Phase89,frame29884.jpg,29884,0.0,0.0,0.0,0.0,0.0
P1_V25_Phase91,frame30514.jpg,30514,8.0,9.0,9.0,8.0,9.0
P1_V25_Phase91,frame30515.jpg,30515,8.0,9.0,9.0,8.0,9.0
P1_V25_Phase91,frame30516.jpg,30516,8.0,9.0,9.0,8.0,9.0
P1_V25_Phase91,frame30517.jpg,30517,8.0,9.0,9.0,8.0,9.0
P1_V25_Phase95,frame31633.jpg,31633,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase95,frame31634.jpg,31634,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase95,frame31635.jpg,31635,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase95,frame31636.jpg,31636,7.0,6.0,7.0,7.0,6.0
P1_V25_Phase99,frame32323.jpg,32323,6.0,7.0,6.0,6.0,6.0
P1_V25_Phase99,frame32324.jpg,32324,6.0,7.0,6.0,6.0,6.0
P1_V25_Phase99,frame32325.jpg,32325,6.0,7.0,6.0,6.0,6.0
P1_V25_Phase99,frame32326.jpg,32326,6.0,7.0,6.0,6.0,6.0
P1_V27_Phase3,frame6071.jpg,6071,2.0,1.0,2.0,1.0,1.0
P1_V27_Phase3,frame6072.jpg,6072,2.0,1.0,2.0,1.0,1.0
P1_V27_Phase3,frame6073.jpg,6073,2.0,1.0,2.0,1.0,1.0
P1_V27_Phase3,frame6074.jpg,6074,2.0,1.0,2.0,1.0,1.0
P1_V27_Phase7,frame6889.jpg,6889,4.0,3.0,3.0,4.0,3.0
P1_V27_Phase7,frame6890.jpg,6890,4.0,3.0,3.0,4.0,3.0
P1_V27_Phase7,frame6891.jpg,6891,4.0,3.0,3.0,4.0,3.0
P1_V27_Phase7,frame6892.jpg,6892,4.0,3.0,3.0,4.0,3.0
P1_V28_Phase21,frame5588.jpg,5588,5.0,4.0,5.0,4.0,4.0
P1_V28_Phase21,frame5589.jpg,5589,5.0,4.0,5.0,4.0,4.0
P1_V28_Phase21,frame5590.jpg,5590,5.0,4.0,5.0,4.0,4.0
P1_V28_Phase21,frame5591.jpg,5591,5.0,4.0,5.0,4.0,4.0
P1_V28_Phase25,frame7690.jpg,7690,9.0,8.0,9.0,8.0,9.0
P1_V28_Phase25,frame7691.jpg,7691,9.0,8.0,9.0,8.0,9.0
P1_V28_Phase25,frame7692.jpg,7692,9.0,8.0,9.0,8.0,9.0
P1_V28_Phase25,frame7693.jpg,7693,9.0,8.0,9.0,8.0,9.0
P1_V28_Phase29,frame8714.jpg,8714,9.0,9.0,9.0,9.0,9.0
P1_V28_Phase29,frame8715.jpg,8715,9.0,9.0,9.0,9.0,9.0
P1_V28_Phase29,frame8716.jpg,8716,9.0,9.0,9.0,9.0,9.0
P1_V28_Phase29,frame8717.jpg,8717,9.0,9.0,9.0,9.0,9.0
P1_V28_Phase31,frame9032.jpg,9032,5.0,4.0,5.0,4.0,5.0
P1_V28_Phase31,frame9033.jpg,9033,5.0,4.0,5.0,4.0,5.0
P1_V28_Phase31,frame9034.jpg,9034,5.0,4.0,5.0,4.0,5.0
P1_V28_Phase31,frame9035.jpg,9035,5.0,4.0,5.0,4.0,5.0
P1_V29_Phase122,frame31862.jpg,31862,2.0,1.0,2.0,1.0,0.0
P1_V29_Phase122,frame31863.jpg,31863,2.0,1.0,2.0,1.0,0.0
P1_V29_Phase122,frame31864.jpg,31864,2.0,1.0,2.0,1.0,0.0
P1_V29_Phase122,frame31865.jpg,31865,2.0,1.0,2.0,1.0,0.0
P1_V29_Phase126,frame32887.jpg,32887,2.0,2.0,1.0,2.0,1.0
P1_V29_Phase126,frame32888.jpg,32888,2.0,2.0,1.0,2.0,1.0
P1_V29_Phase126,frame32889.jpg,32889,2.0,2.0,1.0,2.0,1.0
P1_V29_Phase126,frame32890.jpg,32890,2.0,2.0,1.0,2.0,1.0
P1_V29_Phase132,frame35122.jpg,35122,6.0,7.0,7.0,7.0,6.0
P1_V29_Phase132,frame35123.jpg,35123,6.0,7.0,7.0,7.0,6.0
P1_V29_Phase132,frame35124.jpg,35124,6.0,7.0,7.0,7.0,6.0
P1_V29_Phase132,frame35125.jpg,35125,6.0,7.0,7.0,7.0,6.0
P1_V29_Phase136,frame35819.jpg,35819,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase136,frame35820.jpg,35820,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase136,frame35821.jpg,35821,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase136,frame35822.jpg,35822,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase21,frame4519.jpg,4519,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase21,frame4520.jpg,4520,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase21,frame4521.jpg,4521,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase21,frame4522.jpg,4522,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase25,frame6097.jpg,6097,8.0,9.0,8.0,8.0,9.0
P1_V29_Phase25,frame6098.jpg,6098,8.0,9.0,8.0,8.0,9.0
P1_V29_Phase25,frame6099.jpg,6099,8.0,9.0,8.0,8.0,9.0
P1_V29_Phase25,frame6100.jpg,6100,8.0,9.0,8.0,8.0,9.0
P1_V29_Phase29,frame6777.jpg,6777,7.0,7.0,6.0,7.0,7.0
P1_V29_Phase29,frame6778.jpg,6778,7.0,7.0,6.0,7.0,7.0
P1_V29_Phase29,frame6779.jpg,6779,7.0,7.0,6.0,7.0,7.0
P1_V29_Phase29,frame6780.jpg,6780,7.0,7.0,6.0,7.0,7.0
P1_V29_Phase3,frame529.jpg,529,4.0,5.0,4.0,3.0,4.0
P1_V29_Phase3,frame530.jpg,530,4.0,5.0,4.0,3.0,4.0
P1_V29_Phase3,frame531.jpg,531,4.0,5.0,4.0,3.0,4.0
P1_V29_Phase3,frame532.jpg,532,4.0,5.0,4.0,3.0,4.0
P1_V29_Phase31,frame7464.jpg,7464,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase31,frame7465.jpg,7465,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase31,frame7466.jpg,7466,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase31,frame7467.jpg,7467,7.0,6.0,7.0,6.0,6.0
P1_V29_Phase35,frame8336.jpg,8336,9.0,8.0,9.0,9.0,9.0
P1_V29_Phase35,frame8337.jpg,8337,9.0,8.0,9.0,9.0,9.0
P1_V29_Phase35,frame8338.jpg,8338,9.0,8.0,9.0,9.0,9.0
P1_V29_Phase35,frame8339.jpg,8339,9.0,8.0,9.0,9.0,9.0
P1_V29_Phase39,frame9528.jpg,9528,7.0,6.0,7.0,6.0,7.0
P1_V29_Phase39,frame9529.jpg,9529,7.0,6.0,7.0,6.0,7.0
P1_V29_Phase39,frame9530.jpg,9530,7.0,6.0,7.0,6.0,7.0
P1_V29_Phase39,frame9531.jpg,9531,7.0,6.0,7.0,6.0,7.0
P1_V29_Phase60,frame15414.jpg,15414,4.0,3.0,4.0,4.0,3.0
P1_V29_Phase60,frame15415.jpg,15415,4.0,3.0,4.0,4.0,3.0
P1_V29_Phase60,frame15416.jpg,15416,4.0,3.0,4.0,4.0,3.0
P1_V29_Phase60,frame15417.jpg,15417,4.0,3.0,4.0,4.0,3.0
P1_V29_Phase64,frame16482.jpg,16482,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase64,frame16483.jpg,16483,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase64,frame16484.jpg,16484,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase64,frame16485.jpg,16485,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase68,frame17448.jpg,17448,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase68,frame17449.jpg,17449,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase68,frame17450.jpg,17450,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase68,frame17451.jpg,17451,9.0,9.0,9.0,9.0,9.0
P1_V29_Phase7,frame1431.jpg,1431,7.0,6.0,6.0,7.0,6.0
P1_V29_Phase7,frame1432.jpg,1432,7.0,6.0,6.0,7.0,6.0
P1_V29_Phase7,frame1433.jpg,1433,7.0,6.0,6.0,7.0,6.0
P1_V29_Phase7,frame1434.jpg,1434,7.0,6.0,6.0,7.0,6.0
P1_V29_Phase70,frame18016.jpg,18016,7.0,7.0,6.0,7.0,6.0
P1_V29_Phase70,frame18017.jpg,18017,7.0,7.0,6.0,7.0,6.0
P1_V29_Phase70,frame18018.jpg,18018,7.0,7.0,6.0,7.0,6.0
P1_V29_Phase70,frame18019.jpg,18019,7.0,7.0,6.0,7.0,6.0
P1_V29_Phase74,frame19112.jpg,19112,7.0,7.0,7.0,6.0,6.0
P1_V29_Phase74,frame19113.jpg,19113,7.0,7.0,7.0,6.0,6.0
P1_V29_Phase74,frame19114.jpg,19114,7.0,7.0,7.0,6.0,6.0
P1_V29_Phase74,frame19115.jpg,19115,7.0,7.0,7.0,6.0,6.0
P1_V29_Phase78,frame20320.jpg,20320,7.0,6.0,6.0,7.0,7.0
P1_V29_Phase78,frame20321.jpg,20321,7.0,6.0,6.0,7.0,7.0
P1_V29_Phase78,frame20322.jpg,20322,7.0,6.0,6.0,7.0,7.0
P1_V29_Phase78,frame20323.jpg,20323,7.0,6.0,6.0,7.0,7.0
P1_V29_Phase83,frame21603.jpg,21603,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase83,frame21604.jpg,21604,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase83,frame21605.jpg,21605,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase83,frame21606.jpg,21606,7.0,7.0,6.0,6.0,7.0
P1_V29_Phase87,frame22593.jpg,22593,7.0,6.0,6.0,7.0,7.0
P1_V29_Phase87,frame22594.jpg,22594,7.0,6.0,6.0,7.0,7.0
